,text,Username,Timestamp,lenght,location,device,RT,Reply
2474,RT @LenovoBusiness: Not all publicity is good publicity. Don’t be the next infamous hacking victim. Secure your most sensitive business ass…,guilhermecosen7,Thu Dec 19 10:39:52 +0000 2019,140,,iPhone,True,
2475,...an example of the @realDonaldTrump team thinking patterns:,Kccmbl,Thu Dec 19 10:39:52 +0000 2019,61,,Android,False,
2476,"RT @Unknownuser1806: CTFs and Hacking Labs List

https://t.co/XirUuNHGE4
https://t.co/x6Fpb3jIhE
https://t.co/XpfeQLIZX4
https://t.co/tpuYE…",yourXss,Thu Dec 19 10:40:00 +0000 2019,140,,-,True,
2477,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Ahvdiop3azio,Thu Dec 19 10:40:16 +0000 2019,140,,iPhone,True,
2478,@piersmorgan @stormzy But when you do it it's ok? Is that the same with hacking phones?,djtfos,Thu Dec 19 10:40:20 +0000 2019,87,Up North,Android,False,piersmorgan
2479,RT @business: A Chinese hacking group thought to be dormant has been quietly targeting global companies for the last two years https://t.co…,Manjulaajit,Thu Dec 19 10:40:20 +0000 2019,140,"Johannesburg, South Africa",Mobile device,True,
2480,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",S_Kamiga,Thu Dec 19 10:40:29 +0000 2019,140,,iPhone,True,
2481,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",mintcho95795318,Thu Dec 19 10:40:30 +0000 2019,140,Hong Kong,iPhone,True,
2482,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Tsubakurou5,Thu Dec 19 10:40:31 +0000 2019,140,Fukuoka JP,iPhone,True,
2483,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",a55906470,Thu Dec 19 10:40:44 +0000 2019,140,,iPhone,True,
2484,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",xzxzanalazy,Thu Dec 19 10:40:47 +0000 2019,140,Hong Kong,iPhone,True,
2485,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",ashbystadium,Thu Dec 19 10:40:49 +0000 2019,140,,Android,True,
2486,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",adam_ntium,Thu Dec 19 10:40:51 +0000 2019,140,,Android,True,
2487,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Raymond0086,Thu Dec 19 10:40:52 +0000 2019,140,,iPhone,True,
2488,"@DrLucyRogers @HackSpaceMag A hard days hacking, inventing, making, pondering, etc., needs tea - plenty of tea, not forgetting biscuits. You need a quality dunker. One that adds flavour but won’t easily disintegrate if interrupted during the dunking ceremony. Best dunker? Discuss.",M0KPH,Thu Dec 19 10:40:53 +0000 2019,281,"Bury, Lancashire",Mobile device,False,DrLucyRogers
2489,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",redjade_hu,Thu Dec 19 10:40:58 +0000 2019,140,Budapest,Web,True,
2490,RT @i_oofficial: lol when u get bored and just feel like hacking ur hometown promoters bc u want attention,FluffySlypperin,Thu Dec 19 10:41:01 +0000 2019,106,,Android,True,
2491,RT @jess_mc: Ah yes. I remember the meetings at Hillary HQ where we laid out our strategy to lose the election and cause enough of a consti…,leslieo54,Thu Dec 19 10:41:09 +0000 2019,140,"Honolulu, HI",iPad,True,
2492,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",fidelis47539209,Thu Dec 19 10:41:17 +0000 2019,140,,Android,True,
2493,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",_tyt0_,Thu Dec 19 10:41:24 +0000 2019,140,,iPhone,True,
2494,"Oh, for fuck's sake...",RohanShieldMaid,Thu Dec 19 10:41:25 +0000 2019,22,,Android,False,
2495,RT @hoodshordy: hackers are hacking everything except OSAP 😑 priorities ppl..,omo_drew,Thu Dec 19 10:41:33 +0000 2019,77,,iPhone,True,
2496,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Excurian,Thu Dec 19 10:41:35 +0000 2019,140,,Android,True,
2497,"Operation Wocao : Shining a light on one of China’s hidden hacking groups

https://t.co/3XtHuj6Nse

#DFIR",gokmenguresci,Thu Dec 19 10:41:39 +0000 2019,105,,Mobile device,False,
2498,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",V3rmilion_N1nja,Thu Dec 19 10:41:44 +0000 2019,140,United Kingdom,iPhone,True,
2499,RT @PatelDevansh: Indian citizens need someone like #JulianAssange or someone like @Snowden to strip down the @BJP4India MODI government. H…,mohdmadni,Thu Dec 19 10:41:45 +0000 2019,140,"Abu Dhabi, New Delhi",iPhone,True,
2500,RT @brainsmoke: I have retroactively fixed everybody's complaint about movie hacking/reverse engineering not being realistic. #hexdumpinsty…,sergei_p,Thu Dec 19 10:41:49 +0000 2019,140,Koblenz,Android,True,
2501,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",OakOakc,Thu Dec 19 10:41:57 +0000 2019,140,Hong Kong,Mobile device,True,
2502,RT @markos: THE PLAN WORKED https://t.co/pb0y5fhdu8,OneMargaretx,Thu Dec 19 10:42:01 +0000 2019,51,,Mobile device,True,
2503,RT @Reuters: Accused British member of 'Dark Overlord' hacking collective appears in U.S. court https://t.co/a2mhlSPrjL https://t.co/rf7FD3…,rtinkham,Thu Dec 19 10:42:04 +0000 2019,140,Michigan ,iPhone,True,
2504,How To Install Metasploitable3 [Cybersecurity] #Hacking #PenTest https://t.co/K7SVyWC4O2 https://t.co/2i7ifIRSd4,hack_videos,Thu Dec 19 10:42:05 +0000 2019,112,,-,False,
2505,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",Potrait_Africa,Thu Dec 19 10:42:12 +0000 2019,140,,Android,True,
2506,"I hate confrontation man, I was so politely and said excuse me and please. Like you’re legit hacking all over everything you disgusting germ infested-",siennaisa_,Thu Dec 19 10:42:13 +0000 2019,150,United Kingdom,iPhone,False,
2507,RT @ladyhaja: bit like phone hacking https://t.co/uRjkiaXJAl,portraitinflesh,Thu Dec 19 10:42:40 +0000 2019,60,"Cardiff, Wales, UK",Mobile device,True,
2508,RT @mariabeed: @stormzy @chunkymark Piers seems to forget he put a fake picture on the front of his rag. And he knew about phone hacking. P…,CathyMcRorie,Thu Dec 19 10:42:47 +0000 2019,140,Bonny Scotland,iPad,True,
2509,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",juniorboi34,Thu Dec 19 10:42:47 +0000 2019,140,"New Jersey, USA",iPhone,True,
2510,"RT @USCyberMag: Mobile Attack Surface [Infographic] 

https://t.co/P2d5TTiIgX

#InfoSec #MobileSecurity #SaaS #Tech #Ransomware #Websecurit…",Gurgling_MrD,Thu Dec 19 10:42:48 +0000 2019,140,"York, UK",-,True,
2511,RT @brainsmoke: I have retroactively fixed everybody's complaint about movie hacking/reverse engineering not being realistic. #hexdumpinsty…,torokati44,Thu Dec 19 10:42:59 +0000 2019,140,"Budapest, Hungary",Android,True,
2512,"RT @DarthPutinKGB: HOW DO I DELETE MY BROWSER HISTORY???
https://t.co/ZhuhO0rTvI",takenohana2001,Thu Dec 19 10:43:16 +0000 2019,80,地球,iPhone,True,
2513,RT @ladyhaja: bit like phone hacking https://t.co/uRjkiaXJAl,JB631992,Thu Dec 19 10:43:28 +0000 2019,60,,iPhone,True,
2514,"A workshop on Cyber Safety was conducted at SHK, SBV,Lajpat Nagar on 19/12/19.Over 30 students from IX &amp;XI of #Rpvvln attended the workshop.They discussed Credit/debit card frauds, 
use of ATM,Online Scams
,Cyber bullying&amp;stalking Hacking,Phishing&amp; Malware etc #DelhiGovtSchools https://t.co/la6wrKgDte",RpvvLn,Thu Dec 19 10:43:39 +0000 2019,314,"Lajpat Nagar, New Delhi",Android,False,
2515,"Member of ""The Dark Overlord"" Hacking Group Extradited From United Kingdom to Face Charges in St. Louis https://t.co/g44OuMVZCl",Gate_15_Analyst,Thu Dec 19 10:43:50 +0000 2019,127,,Web,False,
2516,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",IHkgers,Thu Dec 19 10:43:54 +0000 2019,140,Hong Kong,Android,True,
2517,"Automated hacking, deepfakes are going to be major cybersecurity threats in 2020 https://t.co/sT1V0rpN6X #security #internet #deepfakes #hacking #cybersecurity #AI #technology #leadership #innovation #management #motivation #bigdata #computerscience",GTP_Global,Thu Dec 19 10:43:59 +0000 2019,249,Singapore HQ + 100 locations,Mobile device,False,
2518,"you could say they are crazy but to be honest, just a bunch of #Morons",riccardoslavik,Thu Dec 19 10:44:04 +0000 2019,70,"Milan, Lombardy",Mobile device,False,
2519,"RT @GTP_Global: Automated hacking, deepfakes are going to be major cybersecurity threats in 2020 https://t.co/sT1V0rpN6X #security #interne…",clairebotai,Thu Dec 19 10:44:05 +0000 2019,140,,-,True,
2520,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",SoBall,Thu Dec 19 10:44:09 +0000 2019,140,,iPhone,True,
2521,"@F0rtuneL0wT1er Bethesda is so hilariously incompetent I'm starting to wonder how much they drink. From acquiring speed hacks by simply unlocking the frame rate to having someone hacking your website and replacing the new subscription service with ""Fallout fuck you!"", it's actually impressive.",KovaBall,Thu Dec 19 10:44:11 +0000 2019,294,"England, London",Android,False,F0rtuneL0wT1er
2522,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",vier_karell,Thu Dec 19 10:44:12 +0000 2019,140,パール オブ ザ オリエント,iPad,True,
2523,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",bb20428139,Thu Dec 19 10:44:13 +0000 2019,140,,Android,True,
2524,"DOJ. 12/18/19
“#TheDarkOverlord” #Hacking Group #Extradited From #UK to #US. Conspired to Steal Sensitive Personal Identifying Info from Victim Companies &amp; Release Records on Criminal Marketplaces unless Victims Paid #Bitcoin #Ransoms. #MrRobot
https://t.co/jc9gNdYLrM",mcccknight37,Thu Dec 19 10:44:17 +0000 2019,272,"Michigan, USA",Android,False,
2525,@piersmorgan @stormzy Wield that power more carefully? Really? *cough *cough Phone Hacking *cough *cough. I will await my blocking with pride you monumental bellend!,NotoriousTetsuo,Thu Dec 19 10:44:19 +0000 2019,165,"Manchester, England",Android,False,piersmorgan
2526,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",Malmal918,Thu Dec 19 10:44:22 +0000 2019,140,,iPhone,True,
2527,RT @SangramSatpath3: Can any cyber expert of course other than the person below please explain what is partial hacking???? https://t.co/GYl…,priyankasures,Thu Dec 19 10:44:32 +0000 2019,140,"Bengaluru, India",Android,True,
2528,Someone at work has deemed it appropriate to bring her ill toddler in. Apart from his hacking cough he’s sitting quietly with an iPad and headphones so far but boredom is gonna kick in soon right?  And whoever her line manager is needs a slap. Give the woman a dependent’s day ffs,SprinkleTease,Thu Dec 19 10:44:40 +0000 2019,280,"East Midlands, England",iPhone,False,
2529,"RT @BrianKarem: Not from the Onion but from a WH source - ""Hillary Clinton purposely lost the election with the aid of Russian hacking so t…",JVSmooth42,Thu Dec 19 10:44:44 +0000 2019,140,,iPhone,True,
2530,"RT @BritishPodcast: Russian style disinformation. They aren't trying to be believable... they're just eroding any faith in fact, so that wa…",kashicat,Thu Dec 19 10:44:47 +0000 2019,140,"Toronto, Ontario, Canada",Android,True,
2531,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",lclclm,Thu Dec 19 10:44:48 +0000 2019,140,,Android,True,
2532,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",OrdinaryHongKo2,Thu Dec 19 10:44:51 +0000 2019,140,Hong Kong,Android,True,
2533,"RT @thecybermentor: (1/?) How to become an ethical hacker, without spending a dollar.  A short novel:

If you're new to the field of ethica…",infosec_ze,Thu Dec 19 10:44:59 +0000 2019,140,Australia,Android,True,
2534,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",kh_hker,Thu Dec 19 10:44:57 +0000 2019,140,H.K,iPhone,True,
2535,"Biggest #databreaches of 2019 &gt; Same mistakes, different year &gt; https://t.co/2pMNCq0X3f on @CNET @ARSIAMONS_ @Strata_Sec 

#cybersecurity #security #infosec #CISO #CIO #CTO #leaders #leadership #management #cyberthreats #cyberattacks #hackers #hacking https://t.co/zOzRvZZKL3",Corix_JC,Thu Dec 19 10:45:01 +0000 2019,281,"London, England",-,False,
2536,"➦ Interested in a DEF CON/GoRuck Event?

» Like #DEFCON? Like #GoRuck Events? Wanna put them together? Express your interest in the DEF CON/GoRuck Custom! https://t.co/BW4W2XBHBM
 
  https://t.co/2Krr5aGmDC",teamsecurity3,Thu Dec 19 10:45:02 +0000 2019,206,Oldenburg,-,False,
2537,"Registration is open! ⚡ After the successful #ACDH Open Data Virtual #Hackathon series in spring 2019, the hacking continues! 
Register now for the second round of the #ACDHhackathon starting in February 2020: https://t.co/5qf5ITZOdO",ACDH_OeAW,Thu Dec 19 10:45:04 +0000 2019,233,"Wien, Österreich",-,False,
2538,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",lauralau47,Thu Dec 19 10:45:10 +0000 2019,140,Hong Kong,iPhone,True,
2539,"RT @rj_gallagher: Chinese govt-linked hacking group  carried out global espionage campaign in last two years, circumvented 2 factor authent…",theblissfulcave,Thu Dec 19 10:45:20 +0000 2019,140,,Mobile device,True,
2540,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",kumatseung,Thu Dec 19 10:45:21 +0000 2019,140,Hong Kong,iPhone,True,
2541,RT @botting_nikki: I would dearly love to get back up to 1000 of my 3500 followers before the hacking earlier this year! If you are an #slp…,ChgCommCIC,Thu Dec 19 10:45:24 +0000 2019,140,"London, England",Mobile device,True,
2542,"RT @ezracheungtoto: Pro-democracy @joshuawongcf says on his Facebook page that in a court case against him, the police extracted private te…",noobmaster1025,Thu Dec 19 10:45:26 +0000 2019,140,Hong Kong,iPhone,True,
2543,"RT @joshuawongcf: 3/ Since such functions can't be found on ordinary user interface, that can only be possible with the help of state-spons…",shelob,Thu Dec 19 10:45:30 +0000 2019,140,"Roswell, Georgia",Android,True,
2544,"Step 1 - gains system access, Step 2 - privilege escalation. ""Bypassing Windows User Account Control"" can be a quick way to elevate privilege - via @IanBarwise #Microsoft #Hacking #RedTeam #PrivilegeEscalation #InformationSecurity https://t.co/EBWqb6B4GD",IanBarwise,Thu Dec 19 10:45:32 +0000 2019,254,"Los Angeles, California",-,False,
2545,@Badger5000 No one should ever tweet about Morgan without mentioning the Mirror hacking Simon Havers’ phone while how wife was dying of cancer. Having said that I’m aways disappointed that people stoke his self importance by engaging with him.,EkeWebb,Thu Dec 19 10:45:36 +0000 2019,243,Filcombe Cottage Dorset,iPhone,False,Badger5000
